event_id,device_id,test_session_id,event_timestamp,event_type,firmware_version,carrier,network_type,cell_id,rsrp,rsrq,sinr,latency_ms,jitter_ms,packet_loss_pct,download_throughput_mbps,upload_throughput_mbps,registration_time_ms,handover_status,status,battery_level,cpu_usage,memory_usage,app_name,severity,error_code,region
4b19245d-1a8a-4ac4-a38c-cc17c0facad3,DVC-024,TS-1082,2026-06-17 15:50:48.260786,MODEM_RESET,S24_U2_6.1,T-Mobile,NTN,CELL_104,-75.9,-6.1,24.9,130.5,34.5,1.72,15.3,3.0,1380.5,SUCCESS,FAIL,23,64,44,Camera,CRITICAL,ERR-607,US-East
8c30cd55-dce9-4839-abc5-8cea45b73707,DVC-003,TS-1079,2026-06-11 17:50:48.260786,MODEM_RESET,S24_U1_6.1,T-Mobile,LTE,CELL_116,-102.9,-12.6,17.0,173.0,19.6,1.21,64.3,22.0,953.2,SUCCESS,FAIL,43,75,17,Samsung Health,CRITICAL,ERR-110,US-Central
4dc6fe0d-551b-4bd7-98e6-7775ac823a50,DVC-013,TS-1041,2026-06-15 12:39:48.260786,LTE_ATTACH_SUCCESS,S23_U5_6.0,AT&T,LTE,CELL_120,-88.3,-9.9,28.3,-1.3,15.5,0.85,350.3,15.3,1633.0,SUCCESS,PASS,84,44,43,Phone,LOW,ERR-142,US-West
ec939f49-ae13-4fe4-bf4b-7e17a2c143fc,DVC-036,TS-1016,2026-06-10 17:20:48.260786,MODEM_RESET,S23_U5_6.0,T-Mobile,5G,CELL_120,-55.7,-8.5,19.8,142.5,13.2,2.36,22.7,21.2,855.1,SUCCESS,FAIL,99,61,58,Messages,HIGH,ERR-324,US-East
1df2c94b-be25-4c86-9e75-f7d42cc4178f,DVC-002,TS-1015,2026-05-30 12:32:48.260786,MODEM_RESET,S24_U1_6.1,Verizon,LTE,CELL_120,-84.5,-14.8,32.7,159.5,13.4,0.95,47.0,23.3,745.3,SUCCESS,FAIL,65,37,21,Samsung Health,HIGH,ERR-434,US-East
44b3bd36-b90a-409c-993a-d815da44bb24,DVC-001,TS-1004,2026-05-21 11:41:48.260786,DEVICE_BOOT,S23_U5_6.0,Verizon,LTE,CELL_108,-92.8,-9.3,31.7,54.0,9.9,0.63,229.7,35.8,1937.9,SUCCESS,PASS,27,54,48,Samsung Health,LOW,ERR-394,US-East
afbc4ca2-e200-4c24-b008-58dfee88440a,DVC-046,TS-1087,2026-06-02 12:59:48.260786,HANDOVER_SUCCESS,S24_U2_6.1,T-Mobile,5G,CELL_108,-109.9,-13.3,18.7,67.9,15.0,1.23,165.6,53.7,731.6,SUCCESS,PASS,87,23,57,Camera,LOW,ERR-648,US-Central
ce9173da-75e6-4d2b-91b0-2174c93b72fc,DVC-011,TS-1053,2026-06-11 18:02:48.260786,HANDOVER_SUCCESS,S23_U5_6.0,T-Mobile,LTE,CELL_117,-77.0,-4.7,23.6,28.3,9.2,0.53,101.7,78.7,754.4,SUCCESS,PASS,30,53,53,Samsung Health,LOW,ERR-142,US-East
3ae33225-b632-480a-8856-1a615d019a07,DVC-016,TS-1090,2026-06-05 16:53:48.260786,DEVICE_BOOT,S24_U2_6.1,T-Mobile,LTE,CELL_117,-84.9,-10.8,5.0,45.0,11.0,0.75,103.2,73.5,1849.9,SUCCESS,WARN,90,46,84,Camera,HIGH,ERR-830,US-East
24f7ce3c-b740-4e31-885c-65091d771808,DVC-021,TS-1064,2026-05-23 11:23:48.260786,MODEM_RESET,S23_U5_6.0,T-Mobile,NTN,CELL_105,-99.5,-5.4,33.1,160.0,33.5,1.42,36.6,13.7,880.8,SUCCESS,FAIL,39,67,66,Phone,HIGH,ERR-407,US-East
feb85b90-97d6-4685-ad80-5e749c1f4245,DVC-029,TS-1007,2026-06-02 16:24:48.260786,MODEM_RESET,S23_U5_6.0,AT&T,NTN,CELL_110,-85.8,-14.2,28.3,138.7,30.7,1.71,47.6,2.9,1580.4,SUCCESS,FAIL,62,56,86,Phone,CRITICAL,ERR-660,US-West
11299f40-4cfc-4d38-923d-55b73d74ad60,DVC-020,TS-1033,2026-06-01 16:06:48.260786,MODEM_RESET,S23_U5_6.0,T-Mobile,5G,CELL_101,-99.8,-16.2,14.6,138.6,19.9,0.57,23.5,12.4,1597.3,SUCCESS,FAIL,68,48,25,Messages,CRITICAL,ERR-894,US-West
9d34609b-a71e-4186-8be4-38a8c4395131,DVC-010,TS-1007,2026-05-30 15:19:48.260786,HANDOVER_SUCCESS,S24_U2_6.1,T-Mobile,5G,CELL_110,-87.8,-7.6,2.3,79.9,1.0,0.61,135.9,79.7,1988.8,SUCCESS,WARN,66,53,81,Messages,HIGH,ERR-909,US-West
e3755976-43c9-404f-aa8a-252a6e0b75e3,DVC-019,TS-1089,2026-06-16 12:30:48.260786,5G_REGISTRATION_SUCCESS,S24_U2_6.1,T-Mobile,5G,CELL_114,-75.9,-12.5,25.1,48.2,1.0,0.04,194.9,63.9,2063.5,SUCCESS,PASS,85,16,81,Samsung Health,LOW,ERR-464,US-East
b58ed0ee-7966-4a9e-923c-0d7a65d9f939,DVC-049,TS-1011,2026-05-20 13:39:48.260786,DEVICE_BOOT,S23_U5_6.0,T-Mobile,NTN,CELL_119,-98.3,-14.1,23.5,210.2,9.6,2.29,261.5,34.2,504.1,SUCCESS,FAIL,78,84,39,Messages,HIGH,ERR-500,US-West
3b6558df-1960-4acd-b55b-d8b22c782d6d,DVC-036,TS-1047,2026-06-08 15:02:48.260786,HANDOVER_SUCCESS,S24_U2_6.1,Verizon,NTN,CELL_118,-78.5,-8.1,26.9,126.4,12.7,0.58,115.0,44.3,480.2,SUCCESS,PASS,45,86,20,Camera,LOW,ERR-210,US-East
8daabb49-808d-4d60-84a0-84f98b195681,DVC-024,TS-1066,2026-05-23 16:25:48.260786,MODEM_RESET,S24_U1_6.1,Verizon,LTE,CELL_103,-125.2,-6.1,20.9,138.7,16.3,0.51,63.5,7.4,1007.7,SUCCESS,FAIL,91,78,88,Messages,CRITICAL,ERR-640,US-East
f062db3f-2968-435e-b1dd-0fa492a55432,DVC-020,TS-1023,2026-05-22 12:55:48.260786,5G_REGISTRATION_SUCCESS,S24_U2_6.1,AT&T,5G,CELL_106,-106.2,-8.3,8.4,78.5,6.9,2.32,185.8,46.9,1278.5,SUCCESS,FAIL,71,65,47,Settings,HIGH,ERR-384,US-West
c6616670-8a2b-4925-88e6-5f1ade9b05a7,DVC-010,TS-1056,2026-05-27 12:08:48.260786,MODEM_RESET,S24_U2_6.1,AT&T,5G,CELL_109,-80.7,-10.2,28.1,124.2,30.1,1.32,17.4,17.9,646.2,SUCCESS,FAIL,98,82,31,Phone,CRITICAL,ERR-497,US-West
ce9f5c5c-bfb5-45c0-9f8c-60cb38701b4b,DVC-034,TS-1025,2026-06-16 15:31:48.260786,HANDOVER_SUCCESS,S23_U5_6.0,Verizon,5G,CELL_109,-91.6,-11.9,20.6,21.6,7.1,1.1,120.8,77.2,482.5,SUCCESS,PASS,21,29,90,Settings,LOW,ERR-911,US-East
b687fd43-c321-4609-8ce5-6d4fbcf09ee4,DVC-038,TS-1034,2026-06-12 16:24:48.260786,MODEM_RESET,S24_U2_6.1,T-Mobile,NTN,CELL_118,-85.0,-9.6,8.7,98.2,15.2,2.45,21.7,17.3,669.3,SUCCESS,FAIL,82,27,33,Camera,HIGH,ERR-331,US-Central
92923dd5-1cb0-49e3-b2bd-e67f33b39aa7,DVC-030,TS-1031,2026-06-05 12:24:48.260786,LTE_ATTACH_SUCCESS,S24_U1_6.1,AT&T,LTE,CELL_109,-83.8,-9.0,16.9,38.6,1.0,1.73,123.5,1.0,1883.9,SUCCESS,PASS,62,51,84,Settings,LOW,ERR-802,US-Central
a8801b69-efd7-473e-b729-9c3ce3e4b301,DVC-021,TS-1033,2026-05-31 11:59:48.260786,MODEM_RESET,S23_U5_6.0,AT&T,NTN,CELL_109,-98.2,-12.7,7.3,86.7,28.9,2.79,61.0,13.0,1216.7,SUCCESS,FAIL,97,43,37,Settings,CRITICAL,ERR-329,US-East
f4a7156a-fbed-4d3d-9f3a-7e83fec64e49,DVC-011,TS-1047,2026-05-21 15:34:48.260786,HANDOVER_SUCCESS,S24_U1_6.1,AT&T,5G,CELL_102,-110.2,-5.1,19.3,40.1,10.1,0.97,263.0,42.1,579.9,SUCCESS,WARN,51,51,20,Samsung Health,HIGH,ERR-194,US-East
1174d71d-2da4-4edb-9e07-50fb13689ef7,DVC-037,TS-1054,2026-06-18 11:08:48.260786,MODEM_RESET,S24_U2_6.1,AT&T,NTN,CELL_107,-90.4,-9.0,11.2,106.3,16.3,0.96,24.9,14.9,1880.8,SUCCESS,FAIL,43,72,85,Camera,CRITICAL,ERR-898,US-East
ff526609-e182-4e12-8074-e5cf2a37afa2,DVC-018,TS-1034,2026-05-21 13:32:48.260786,LTE_ATTACH_SUCCESS,S24_U2_6.1,Verizon,LTE,CELL_115,-62.2,-7.9,21.0,22.1,14.6,1.5,244.1,50.1,1372.9,SUCCESS,PASS,57,84,62,Phone,LOW,ERR-732,US-Central
9beef5e6-8039-4461-a010-68f7c76e274a,DVC-039,TS-1005,2026-05-19 11:18:48.260786,DEVICE_BOOT,S24_U2_6.1,Verizon,5G,CELL_101,-91.5,-12.5,25.8,65.1,9.1,0.63,239.2,81.8,1061.1,SUCCESS,PASS,100,71,71,Phone,LOW,ERR-226,US-Central
cf30bc2f-592f-48e6-9c34-e3ea7ae209e0,DVC-015,TS-1030,2026-06-07 12:16:48.260786,DEVICE_BOOT,S24_U1_6.1,Verizon,LTE,CELL_102,-68.5,-15.0,24.9,74.9,4.5,1.0,299.9,30.4,2852.3,SUCCESS,PASS,56,41,20,Samsung Health,LOW,ERR-229,US-Central
83c7f2f7-e192-4f6c-9388-49ef9b0f3992,DVC-029,TS-1053,2026-05-31 16:33:48.260786,5G_REGISTRATION_SUCCESS,S24_U1_6.1,Verizon,5G,CELL_109,-67.6,-13.5,29.1,62.6,10.4,1.51,217.4,30.3,1764.2,SUCCESS,PASS,78,51,52,Phone,LOW,ERR-253,US-West
5d97a649-4185-4ad8-93c9-62b7e2b73d45,DVC-027,TS-1087,2026-06-08 14:32:48.260786,HANDOVER_SUCCESS,S24_U2_6.1,Verizon,LTE,CELL_118,-104.4,-12.5,25.2,64.7,7.8,0.89,230.4,33.0,1187.9,SUCCESS,PASS,82,15,64,Samsung Health,LOW,ERR-102,US-Central
d4720382-0023-47c3-8c8b-355314ff6800,DVC-021,TS-1073,2026-05-23 13:51:48.260786,HANDOVER_SUCCESS,S24_U1_6.1,Verizon,LTE,CELL_108,-118.1,-15.8,16.1,18.4,9.8,0.95,222.2,47.0,2273.8,SUCCESS,WARN,22,90,57,Phone,HIGH,ERR-642,US-East
b35b49af-d124-41ca-84fe-433533bbffe5,DVC-019,TS-1094,2026-06-17 14:02:48.260786,MODEM_RESET,S24_U1_6.1,T-Mobile,5G,CELL_119,-87.6,-12.0,24.2,97.7,27.7,1.53,52.3,9.7,1248.5,SUCCESS,FAIL,23,28,14,Phone,CRITICAL,ERR-170,US-East
47ca83ec-0ae0-4fce-bb6f-08e8020bd660,DVC-050,TS-1089,2026-06-09 15:41:48.260786,MODEM_RESET,S24_U2_6.1,Verizon,5G,CELL_107,-88.3,-15.2,17.7,178.1,16.7,1.1,35.3,18.3,1539.6,SUCCESS,FAIL,79,16,10,Samsung Health,CRITICAL,ERR-939,US-West
0c309a2f-cf0a-45e9-97b6-ca2aed88fe7d,DVC-035,TS-1027,2026-06-11 15:21:48.260786,MODEM_RESET,S23_U5_6.0,Verizon,5G,CELL_119,-107.5,-9.0,15.5,114.1,28.1,2.06,54.1,17.6,2227.4,SUCCESS,FAIL,80,21,67,Samsung Health,HIGH,ERR-483,US-West
56542aa0-c30f-429d-811d-18ac8fe213f3,DVC-025,TS-1099,2026-06-06 16:30:48.260786,MODEM_RESET,S24_U2_6.1,AT&T,5G,CELL_120,-86.6,-6.0,20.2,86.9,13.3,1.37,39.0,21.0,2216.4,SUCCESS,FAIL,90,34,41,Camera,HIGH,ERR-599,US-Central
3a560c36-ee33-4993-91c0-f5a9d5389712,DVC-038,TS-1094,2026-06-07 16:08:48.260786,LTE_ATTACH_SUCCESS,S24_U2_6.1,AT&T,LTE,CELL_119,-113.8,-10.6,17.7,76.1,3.3,1.62,198.6,29.1,1761.3,SUCCESS,WARN,45,57,69,Camera,HIGH,ERR-779,US-Central
338afa5e-e711-4728-aeb0-edde8236bc9a,DVC-032,TS-1100,2026-05-18 17:23:48.260786,MODEM_RESET,S23_U5_6.0,AT&T,5G,CELL_103,-95.5,-14.7,26.9,91.1,27.2,0.9,12.1,5.0,1063.9,SUCCESS,FAIL,35,81,65,Samsung Health,CRITICAL,ERR-981,US-West
d560de85-e635-430d-9bdd-b131312bfd56,DVC-002,TS-1059,2026-06-16 12:21:48.260786,MODEM_RESET,S24_U2_6.1,Verizon,NTN,CELL_116,-95.9,-9.9,12.5,130.0,21.3,0.92,11.9,23.4,2360.3,SUCCESS,FAIL,26,20,45,Samsung Health,CRITICAL,ERR-575,US-East
836b97c4-a613-4624-a339-e0c623a598d9,DVC-009,TS-1075,2026-06-15 13:13:48.260786,MODEM_RESET,S24_U1_6.1,T-Mobile,LTE,CELL_105,-87.6,-12.9,15.1,100.2,19.3,1.99,41.2,20.4,1322.8,SUCCESS,FAIL,24,55,25,Messages,HIGH,ERR-477,US-East
0bb33cd6-9b16-415a-a3a4-bd13cb2922ac,DVC-026,TS-1081,2026-06-17 11:49:48.260786,5G_REGISTRATION_SUCCESS,S24_U2_6.1,T-Mobile,5G,CELL_107,-104.5,-9.4,7.8,47.9,8.6,1.02,146.9,45.2,738.6,SUCCESS,WARN,66,79,25,Samsung Health,CRITICAL,ERR-233,US-Central
f7424cc0-96e5-474c-84f8-c5d2f1461f76,DVC-047,TS-1042,2026-05-26 17:35:48.260786,LTE_ATTACH_SUCCESS,S23_U5_6.0,T-Mobile,LTE,CELL_118,-93.1,-7.7,16.0,37.4,8.9,1.52,106.9,23.4,569.5,SUCCESS,PASS,59,37,78,Messages,LOW,ERR-481,US-Central
3e8b4289-2dcd-4799-b503-933bbd3d2412,DVC-025,TS-1047,2026-06-11 13:18:48.260786,MODEM_RESET,S24_U1_6.1,T-Mobile,5G,CELL_102,-107.2,-5.8,23.3,129.1,25.3,1.92,87.0,15.2,1620.9,SUCCESS,FAIL,47,90,19,Messages,HIGH,ERR-883,US-Central
8c7d003f-c7b3-4dc3-a125-084eaca0d935,DVC-036,TS-1088,2026-05-29 11:32:48.260786,HANDOVER_SUCCESS,S24_U1_6.1,Verizon,LTE,CELL_102,-86.8,-13.5,16.4,51.7,1.0,0.39,216.5,51.9,886.9,SUCCESS,PASS,37,86,45,Samsung Health,LOW,ERR-602,US-East
ce3b5777-0d3b-48f4-8062-2f2b4bb79190,DVC-017,TS-1056,2026-05-23 17:17:48.260786,HANDOVER_SUCCESS,S23_U5_6.0,Verizon,LTE,CELL_115,-114.3,-6.6,13.1,44.0,5.0,1.45,142.0,39.8,1749.1,SUCCESS,WARN,85,65,52,Camera,HIGH,ERR-912,US-Central
498f923b-f8b5-48b2-9a27-9fdc42692e5b,DVC-016,TS-1027,2026-06-11 13:01:48.260786,MODEM_RESET,S24_U2_6.1,AT&T,NTN,CELL_111,-83.7,-15.3,23.0,164.5,13.8,1.25,15.9,4.9,385.7,SUCCESS,FAIL,46,54,41,Samsung Health,CRITICAL,ERR-812,US-East
fe2d8d40-b7ac-4c0c-b6de-cb2a6de48d4a,DVC-005,TS-1053,2026-05-29 14:01:48.260786,DEVICE_BOOT,S24_U1_6.1,AT&T,5G,CELL_120,-116.9,-13.4,15.8,57.0,7.9,1.01,195.9,26.0,1027.2,SUCCESS,WARN,52,35,35,Samsung Health,CRITICAL,ERR-202,US-East
22bfe8a5-8fd4-496d-b28c-adbcf5ededa7,DVC-027,TS-1033,2026-06-12 17:41:48.260786,MODEM_RESET,S23_U5_6.0,AT&T,LTE,CELL_107,-106.1,-10.2,19.2,90.6,30.1,0.67,34.0,21.7,962.0,SUCCESS,FAIL,64,45,84,Messages,CRITICAL,ERR-217,US-Central
98699394-0e93-4c89-b407-2f8817399d07,DVC-001,TS-1026,2026-06-03 18:03:48.260786,LTE_ATTACH_SUCCESS,S23_U5_6.0,T-Mobile,LTE,CELL_110,-102.9,-12.4,25.7,33.4,15.7,2.13,191.1,5.3,706.1,SUCCESS,FAIL,84,19,22,Camera,CRITICAL,ERR-432,US-East
0029b032-99b7-4bb6-b2d5-f0a0246a2970,DVC-046,TS-1042,2026-06-01 15:32:48.260786,HANDOVER_SUCCESS,S24_U2_6.1,Verizon,5G,CELL_110,-100.9,-8.8,19.0,80.5,7.4,1.69,59.3,51.8,1528.1,SUCCESS,PASS,73,30,10,Messages,LOW,ERR-226,US-Central
475cefd8-efe5-4d51-9421-ca6a3508b504,DVC-015,TS-1007,2026-06-07 11:51:48.260786,5G_REGISTRATION_SUCCESS,S23_U5_6.0,AT&T,5G,CELL_111,-86.4,-6.1,17.4,54.1,8.9,0.51,82.4,55.1,1277.6,SUCCESS,PASS,53,70,16,Camera,LOW,ERR-527,US-Central
e74e3331-c9d4-4223-9152-6c2dd9597b89,DVC-004,TS-1051,2026-06-04 12:11:48.260786,MODEM_RESET,S24_U1_6.1,Verizon,NTN,CELL_113,-83.3,-6.3,20.9,154.0,12.0,0.93,33.3,4.5,2215.5,SUCCESS,FAIL,85,15,87,Phone,CRITICAL,ERR-546,US-Central
a233d171-86d6-4b06-af50-12cf59b62dac,DVC-017,TS-1085,2026-06-10 15:24:48.260786,MODEM_RESET,S24_U2_6.1,Verizon,NTN,CELL_116,-88.9,-8.5,20.3,170.5,28.0,2.7,54.2,12.1,100.0,SUCCESS,FAIL,90,31,82,Camera,HIGH,ERR-820,US-Central
4a1a675c-5c26-4d35-ba15-ff79db1a4a9b,DVC-022,TS-1037,2026-05-23 14:12:48.260786,LTE_ATTACH_SUCCESS,S24_U1_6.1,AT&T,LTE,CELL_110,-110.5,-7.6,5.2,47.8,6.5,0.59,269.0,58.4,946.0,SUCCESS,WARN,20,20,37,Samsung Health,HIGH,ERR-470,US-West
bc7d735d-7bba-4443-baec-c02962d307a1,DVC-045,TS-1051,2026-05-24 17:14:48.260786,MODEM_RESET,S24_U2_6.1,T-Mobile,NTN,CELL_120,-96.6,-8.2,17.7,141.9,23.6,1.26,34.6,16.2,1143.0,SUCCESS,FAIL,58,79,19,Samsung Health,CRITICAL,ERR-250,US-Central
176232b2-02da-4e1f-9c72-613765953f88,DVC-030,TS-1015,2026-05-26 11:31:48.260786,LTE_ATTACH_SUCCESS,S24_U2_6.1,T-Mobile,LTE,CELL_107,-91.6,-14.3,20.8,113.5,4.9,1.39,148.6,40.9,2047.8,SUCCESS,PASS,39,24,81,Camera,LOW,ERR-197,US-Central
9c1f7732-04a5-497d-9c32-362fcc7e50de,DVC-007,TS-1016,2026-06-15 14:20:48.260786,LTE_ATTACH_SUCCESS,S24_U1_6.1,T-Mobile,LTE,CELL_109,-85.3,-8.2,26.6,25.3,10.2,0.42,201.7,58.9,1179.5,SUCCESS,PASS,70,32,60,Settings,LOW,ERR-953,US-Central
7ae7aedb-bef3-4899-b21c-3424fe7953a8,DVC-006,TS-1081,2026-05-22 15:22:48.260786,MODEM_RESET,S23_U5_6.0,Verizon,LTE,CELL_114,-96.8,-2.7,11.0,118.5,19.2,0.84,83.5,6.6,1360.1,SUCCESS,FAIL,70,70,48,Camera,CRITICAL,ERR-652,US-East
66cf0473-1a4b-44e8-aadc-ab2c493ad683,DVC-045,TS-1018,2026-06-14 14:11:48.260786,MODEM_RESET,S24_U2_6.1,AT&T,5G,CELL_115,-78.1,-8.9,20.5,87.3,27.8,2.54,70.3,18.4,1626.8,SUCCESS,FAIL,37,54,45,Messages,CRITICAL,ERR-542,US-Central
32352b3e-4f6e-4868-81ce-f46d59d651e5,DVC-023,TS-1091,2026-06-11 12:49:48.260786,5G_REGISTRATION_SUCCESS,S24_U1_6.1,Verizon,5G,CELL_119,-102.8,-6.0,17.3,59.1,10.4,1.65,179.1,39.5,209.4,SUCCESS,PASS,90,50,33,Messages,LOW,ERR-668,US-East
07c3b1ab-90e4-447d-87ad-5dad6dd74de8,DVC-043,TS-1035,2026-06-12 17:43:48.260786,LTE_ATTACH_SUCCESS,S24_U1_6.1,T-Mobile,LTE,CELL_108,-90.7,-7.3,21.7,89.8,11.8,2.11,109.7,38.6,2435.8,SUCCESS,FAIL,65,68,39,Camera,HIGH,ERR-633,US-Central
693f5315-3af0-4a76-b71c-328e8710b7aa,DVC-040,TS-1061,2026-05-21 12:12:48.260786,MODEM_RESET,S24_U2_6.1,T-Mobile,LTE,CELL_101,-91.7,-10.7,7.5,85.7,12.2,1.67,78.4,17.1,1822.5,SUCCESS,FAIL,91,80,48,Samsung Health,CRITICAL,ERR-389,US-East
9747f88c-bb31-4b96-8806-83bf402da426,DVC-043,TS-1020,2026-05-25 12:29:48.260786,MODEM_RESET,S24_U2_6.1,T-Mobile,5G,CELL_119,-108.7,-9.0,16.0,141.1,30.9,1.88,69.2,8.4,1681.0,SUCCESS,FAIL,62,53,22,Messages,HIGH,ERR-936,US-Central
e3550da1-c08b-4d42-968f-2eb336104ca7,DVC-013,TS-1029,2026-06-06 13:29:48.260786,MODEM_RESET,S24_U2_6.1,T-Mobile,5G,CELL_112,-100.9,-11.1,26.9,139.7,23.5,1.36,63.8,24.5,1073.5,SUCCESS,FAIL,97,11,52,Camera,CRITICAL,ERR-357,US-West
0ebb6a7e-097c-4b8d-b159-1895124f8ff3,DVC-005,TS-1027,2026-05-22 14:23:48.260786,HANDOVER_SUCCESS,S23_U5_6.0,AT&T,LTE,CELL_118,-79.0,-5.5,9.8,57.4,11.0,0.0,392.9,28.5,1674.6,SUCCESS,WARN,34,27,76,Camera,HIGH,ERR-551,US-East
65d815be-1bc6-4d0c-b025-5241090d6326,DVC-005,TS-1096,2026-06-08 11:43:48.260786,MODEM_RESET,S24_U2_6.1,T-Mobile,NTN,CELL_107,-66.6,-10.0,11.5,92.0,32.8,1.6,35.4,15.4,1496.9,SUCCESS,FAIL,29,21,49,Samsung Health,HIGH,ERR-961,US-East
7f69d7d5-5ba0-4d25-85b6-6dbbf7495d27,DVC-014,TS-1065,2026-06-04 17:32:48.260786,5G_REGISTRATION_SUCCESS,S24_U1_6.1,Verizon,5G,CELL_108,-90.3,-8.1,22.6,17.9,2.6,2.64,260.1,25.7,1633.0,SUCCESS,FAIL,73,48,80,Phone,HIGH,ERR-832,US-East
41b06052-9bca-4a74-9b4a-21144f8590c7,DVC-006,TS-1036,2026-05-20 17:16:48.260786,MODEM_RESET,S23_U5_6.0,Verizon,LTE,CELL_120,-93.6,-11.6,28.3,143.4,22.8,1.61,73.4,6.4,1162.9,SUCCESS,FAIL,93,71,11,Messages,HIGH,ERR-780,US-East
e6e1097c-bfc6-43ff-8481-07dd3d4c29b0,DVC-009,TS-1042,2026-06-07 15:49:48.260786,MODEM_RESET,S23_U5_6.0,AT&T,LTE,CELL_115,-103.3,-9.9,19.7,80.2,12.3,1.23,25.9,7.4,2345.6,SUCCESS,FAIL,93,48,27,Camera,CRITICAL,ERR-838,US-East
d0e9735f-3a65-42de-85ec-451907905211,DVC-031,TS-1091,2026-06-08 14:50:48.260786,MODEM_RESET,S23_U5_6.0,Verizon,NTN,CELL_115,-92.0,-9.1,35.7,87.7,24.0,2.41,81.3,14.9,1497.8,SUCCESS,FAIL,82,64,70,Settings,CRITICAL,ERR-479,US-East
78bc19e1-e385-4be8-8d3e-04745a052612,DVC-005,TS-1004,2026-06-08 13:15:48.260786,LTE_ATTACH_SUCCESS,S24_U2_6.1,AT&T,LTE,CELL_112,-90.9,-14.0,34.1,88.5,8.7,1.67,152.8,36.1,1081.6,SUCCESS,PASS,34,85,42,Phone,LOW,ERR-449,US-East
2980d44f-1c5e-4573-98b2-c547e83ecfbc,DVC-048,TS-1044,2026-06-08 11:57:48.260786,MODEM_RESET,S24_U2_6.1,T-Mobile,LTE,CELL_111,-81.6,-14.6,21.1,120.3,19.2,2.19,29.8,16.6,1012.6,SUCCESS,FAIL,85,52,89,Messages,HIGH,ERR-682,US-Central
c7dc272a-051d-49d7-bd84-02aadc8cedd0,DVC-007,TS-1017,2026-05-28 14:49:48.260786,MODEM_RESET,S24_U1_6.1,T-Mobile,NTN,CELL_115,-100.1,-9.0,14.3,83.1,21.4,1.79,77.8,22.6,1874.3,SUCCESS,FAIL,29,55,35,Settings,HIGH,ERR-672,US-Central
0d590a72-d717-4ad1-b87f-a46c93b0f23d,DVC-043,TS-1097,2026-06-15 15:29:48.260786,5G_REGISTRATION_SUCCESS,S23_U5_6.0,Verizon,5G,CELL_119,-87.5,-11.1,12.1,45.9,10.4,0.52,231.7,45.3,1037.8,SUCCESS,PASS,72,68,69,Samsung Health,LOW,ERR-995,US-Central
1139d14c-766a-4013-aa2e-8862eae5c75a,DVC-034,TS-1037,2026-06-08 12:04:48.260786,MODEM_RESET,S24_U2_6.1,T-Mobile,LTE,CELL_104,-99.1,-18.1,21.6,156.9,26.2,1.74,87.6,24.7,1682.7,SUCCESS,FAIL,76,56,72,Samsung Health,HIGH,ERR-809,US-East
29b4de38-1db1-432e-83c3-4503c810228e,DVC-001,TS-1060,2026-06-17 13:51:48.260786,MODEM_RESET,S24_U1_6.1,AT&T,LTE,CELL_104,-94.4,-6.2,17.2,157.0,18.9,2.87,49.8,18.0,1714.9,SUCCESS,FAIL,22,25,74,Settings,CRITICAL,ERR-577,US-East
c4ea42bb-661d-4bdc-aaa9-d18489da2d75,DVC-050,TS-1078,2026-05-28 16:56:48.260786,DEVICE_BOOT,S24_U2_6.1,Verizon,LTE,CELL_109,-85.6,-9.3,14.7,97.2,10.9,0.91,155.8,63.2,546.9,SUCCESS,PASS,96,17,37,Camera,LOW,ERR-367,US-West
0ff699dc-f449-4252-80d5-a5757c5e7565,DVC-015,TS-1098,2026-06-01 17:45:48.260786,MODEM_RESET,S24_U2_6.1,Verizon,5G,CELL_108,-88.2,-7.4,12.3,165.5,14.8,2.82,64.4,3.4,1324.7,SUCCESS,FAIL,37,41,20,Phone,CRITICAL,ERR-465,US-Central
7f17beb3-e69e-4036-bcec-750c5a41c594,DVC-045,TS-1019,2026-06-04 12:14:48.260786,HANDOVER_SUCCESS,S24_U2_6.1,AT&T,LTE,CELL_113,-89.2,-7.5,29.3,77.4,10.8,1.01,185.9,78.7,1073.6,SUCCESS,PASS,80,47,13,Phone,LOW,ERR-315,US-Central
bdf7f44f-780b-486c-bc90-4de315ad65c3,DVC-025,TS-1003,2026-06-08 14:20:48.260786,LTE_ATTACH_SUCCESS,S24_U2_6.1,Verizon,LTE,CELL_101,-75.8,-6.0,27.1,53.2,13.7,1.95,267.1,68.2,700.1,SUCCESS,PASS,82,23,41,Settings,LOW,ERR-765,US-Central
736d2495-e1a2-4a2e-ad27-0fb0cf079dcb,DVC-038,TS-1025,2026-06-14 14:18:48.260786,LTE_ATTACH_SUCCESS,S23_U5_6.0,Verizon,LTE,CELL_109,-79.0,-7.9,17.1,90.9,1.0,1.64,84.0,5.2,1193.8,SUCCESS,PASS,37,50,64,Camera,LOW,ERR-226,US-Central
0dd76fb7-3fc7-4bb0-96bf-28311a0d5d61,DVC-027,TS-1040,2026-06-09 12:46:48.260786,LTE_ATTACH_SUCCESS,S24_U1_6.1,T-Mobile,LTE,CELL_115,-106.4,-13.7,13.9,53.3,10.2,0.89,151.5,39.1,2309.9,SUCCESS,PASS,60,78,29,Settings,LOW,ERR-642,US-Central
