event_id,device_id,test_session_id,event_timestamp,event_type,firmware_version,carrier,network_type,cell_id,rsrp,rsrq,sinr,latency_ms,jitter_ms,packet_loss_pct,download_throughput_mbps,upload_throughput_mbps,registration_time_ms,handover_status,status,battery_level,cpu_usage,memory_usage,app_name,severity,error_code,region
ca1c10f0-4486-4295-a53f-e7a8bd058961,DVC-006,TS-1035,2026-06-06 16:25:48.314149,HANDOVER_FAILURE,S24_U2_6.1,T-Mobile,NTN,CELL_117,-105.0,-12.7,8.8,196.6,49.3,6.87,44.3,7.3,495.4,FAILED,FAIL,30,24,11,Camera,HIGH,ERR-912,US-East
e1eb8a87-7f3a-4270-9f63-11ca262de789,DVC-028,TS-1063,2026-06-06 12:57:48.314149,5G_REGISTRATION_SUCCESS,S24_U1_6.1,T-Mobile,5G,CELL_109,-104.6,-15.2,10.0,217.4,46.5,2.9,25.1,3.0,1105.0,SUCCESS,FAIL,55,53,24,Samsung Health,HIGH,ERR-807,US-East
61440e13-eb72-4aa4-af01-a67ea65f6e97,DVC-025,TS-1007,2026-05-26 11:08:48.314149,HANDOVER_SUCCESS,S24_U2_6.1,T-Mobile,LTE,CELL_110,-116.7,-4.9,10.7,142.6,54.1,7.14,74.0,3.0,2363.6,SUCCESS,FAIL,82,35,84,Camera,HIGH,ERR-888,US-Central
60d0438f-c9cf-45e7-8e35-f312e2405e25,DVC-034,TS-1034,2026-06-05 11:43:48.314149,HANDOVER_FAILURE,S24_U1_6.1,Verizon,5G,CELL_105,-105.5,-11.7,10.8,135.9,26.0,2.88,58.1,7.9,100.0,FAILED,FAIL,51,33,45,Settings,CRITICAL,ERR-680,US-East
497a5918-ce10-4568-9af0-04deb09bfb5b,DVC-015,TS-1040,2026-06-06 16:42:48.314149,HANDOVER_FAILURE,S24_U2_6.1,Verizon,5G,CELL_110,-106.6,-10.2,6.5,196.8,29.5,5.06,11.6,7.4,3024.0,FAILED,FAIL,65,56,37,Samsung Health,CRITICAL,ERR-979,US-Central
bb7ebd6d-abd8-4156-8e14-8163b26b5223,DVC-011,TS-1080,2026-06-17 15:38:48.314149,HANDOVER_FAILURE,S23_U5_6.0,Verizon,LTE,CELL_101,-104.8,-13.7,7.3,162.0,32.3,3.39,17.5,10.9,1201.7,FAILED,FAIL,29,22,79,Settings,HIGH,ERR-279,US-East
59eca2b9-b472-4d74-9849-0b66386aaf23,DVC-008,TS-1098,2026-06-10 14:53:48.314149,CALL_DROP,S23_U5_6.0,T-Mobile,NTN,CELL_114,-110.0,-9.8,5.7,126.7,40.9,4.86,47.8,16.0,1407.1,SUCCESS,FAIL,54,17,62,Samsung Health,HIGH,ERR-440,US-East
796cf8a7-b710-4eeb-83a4-33d5e27a9f26,DVC-035,TS-1052,2026-06-16 13:39:48.314149,LTE_ATTACH_SUCCESS,S24_U1_6.1,AT&T,LTE,CELL_108,-112.5,-9.6,7.3,236.4,20.7,3.73,15.7,9.9,527.1,SUCCESS,FAIL,74,62,10,Messages,CRITICAL,ERR-328,US-West
082a8990-5142-47d4-ac32-840a14146f1e,DVC-022,TS-1085,2026-06-03 11:43:48.314149,5G_REGISTRATION_SUCCESS,S24_U1_6.1,T-Mobile,5G,CELL_111,-119.2,-20.2,2.8,122.5,55.8,5.37,23.4,18.0,1127.9,SUCCESS,FAIL,68,27,41,Messages,CRITICAL,ERR-136,US-West
acd59bfc-347f-4297-b83c-351b9e62ec19,DVC-038,TS-1001,2026-06-17 11:35:48.314149,HANDOVER_SUCCESS,S24_U1_6.1,T-Mobile,NTN,CELL_108,-112.9,-13.0,7.5,156.2,53.3,7.81,68.3,4.5,125.5,SUCCESS,FAIL,20,44,68,Camera,HIGH,ERR-490,US-Central
11268b98-0f69-4ad5-b304-fc51e5850658,DVC-043,TS-1093,2026-05-28 11:18:48.314149,HANDOVER_FAILURE,S23_U5_6.0,Verizon,LTE,CELL_110,-121.9,-6.3,2.8,202.3,23.6,5.18,58.6,2.7,1122.4,FAILED,FAIL,32,48,59,Phone,CRITICAL,ERR-526,US-Central
dbfa6481-7ad5-4ac2-a222-ffc32f33c93f,DVC-027,TS-1058,2026-06-02 13:47:48.314149,CALL_DROP,S24_U2_6.1,AT&T,LTE,CELL_113,-115.3,-10.3,4.2,165.0,49.2,4.85,15.7,3.6,1540.9,SUCCESS,FAIL,24,17,88,Settings,CRITICAL,ERR-414,US-Central
d8da6302-ad3a-4583-a067-9142140cf002,DVC-050,TS-1034,2026-06-07 14:31:48.314149,CALL_DROP,S23_U5_6.0,T-Mobile,LTE,CELL_109,-116.4,-8.7,6.6,204.8,34.9,4.89,45.5,7.6,1378.8,SUCCESS,FAIL,96,50,58,Samsung Health,CRITICAL,ERR-944,US-West
bbbcaabd-9d37-4214-80f1-ca4acae73231,DVC-030,TS-1018,2026-06-01 12:11:48.314149,NETWORK_RECOVERED,S23_U5_6.0,AT&T,5G,CELL_104,-121.5,-8.7,2.8,123.6,36.1,5.76,65.4,3.9,394.7,SUCCESS,FAIL,78,27,33,Camera,HIGH,ERR-706,US-Central
c2a2d840-2a76-45fa-8771-ee896f48d195,DVC-020,TS-1049,2026-05-18 18:06:48.314149,HANDOVER_SUCCESS,S23_U5_6.0,Verizon,LTE,CELL_103,-109.1,-4.1,10.6,140.9,19.7,6.37,20.4,9.4,1270.4,SUCCESS,FAIL,84,66,69,Phone,HIGH,ERR-691,US-West
b791299e-b8c4-4c91-8177-1065db6eb3ad,DVC-032,TS-1070,2026-05-25 12:02:48.314149,HANDOVER_FAILURE,S24_U2_6.1,T-Mobile,5G,CELL_105,-110.9,-8.1,5.1,164.1,22.4,4.1,35.4,1.9,1974.9,FAILED,FAIL,56,40,10,Samsung Health,HIGH,ERR-624,US-West
bd037a8b-d897-440b-a629-901a8b21e237,DVC-019,TS-1067,2026-05-19 17:01:48.314149,CALL_DROP,S23_U5_6.0,AT&T,NTN,CELL_101,-117.5,-8.5,6.5,217.9,42.1,2.77,28.1,7.0,1593.7,SUCCESS,FAIL,74,35,83,Phone,HIGH,ERR-633,US-East
fa388962-ad66-4a02-8723-fd6175409858,DVC-019,TS-1006,2026-06-07 16:04:48.314149,HANDOVER_FAILURE,S24_U2_6.1,AT&T,LTE,CELL_104,-113.5,-11.2,8.5,244.1,43.5,4.45,69.2,10.3,100.0,FAILED,FAIL,87,40,45,Phone,CRITICAL,ERR-130,US-East
7950febf-86ed-485d-8561-9db56250c5ad,DVC-012,TS-1049,2026-06-07 16:50:48.314149,HANDOVER_FAILURE,S24_U1_6.1,AT&T,5G,CELL_113,-121.4,-7.8,9.9,137.3,29.3,4.14,46.9,1.7,886.3,FAILED,FAIL,66,34,49,Samsung Health,CRITICAL,ERR-318,US-East
f347c0a5-7fbc-413d-ab59-3bf7a3b41256,DVC-002,TS-1009,2026-06-16 14:26:48.314149,CALL_DROP,S23_U5_6.0,AT&T,5G,CELL_105,-121.3,-12.5,5.2,209.3,26.1,8.0,65.0,4.3,2092.4,SUCCESS,FAIL,29,15,81,Camera,HIGH,ERR-220,US-East
fda79114-dcf1-4962-8f21-3ec80b47dd34,DVC-044,TS-1049,2026-06-04 16:37:48.314149,NETWORK_RECOVERED,S24_U2_6.1,Verizon,LTE,CELL_117,-112.7,-5.5,9.7,216.8,41.2,7.58,73.6,12.8,220.6,SUCCESS,FAIL,84,48,35,Messages,CRITICAL,ERR-190,US-West
1f34a1df-c2f5-4e95-99f7-ab39800021cf,DVC-028,TS-1065,2026-05-24 15:04:48.314149,HANDOVER_FAILURE,S24_U2_6.1,T-Mobile,NTN,CELL_108,-116.5,-14.3,11.0,152.2,33.8,5.92,49.3,5.5,806.3,FAILED,FAIL,95,50,37,Settings,HIGH,ERR-282,US-East
31cebfeb-ea25-4c52-9c1c-96c084b7c9e2,DVC-024,TS-1029,2026-06-13 15:56:48.314149,NETWORK_LOST,S23_U5_6.0,Verizon,LTE,CELL_112,-105.6,-3.0,7.5,173.1,40.5,7.48,33.7,15.4,1286.7,SUCCESS,FAIL,61,56,56,Phone,CRITICAL,ERR-150,US-East
c5c3f89d-d8b0-4989-9a11-f299caf706fa,DVC-023,TS-1002,2026-06-14 12:06:48.314149,5G_REGISTRATION_SUCCESS,S23_U5_6.0,T-Mobile,5G,CELL_102,-116.5,-5.3,5.7,186.8,47.7,7.05,51.5,12.9,883.3,SUCCESS,FAIL,26,90,32,Settings,HIGH,ERR-382,US-East
2444f793-2b8d-4c46-9776-26926ef3fe04,DVC-040,TS-1026,2026-06-05 16:23:48.314149,5G_REGISTRATION_SUCCESS,S24_U2_6.1,AT&T,5G,CELL_107,-111.5,-18.6,2.6,170.8,27.7,3.46,30.6,6.8,1785.9,SUCCESS,FAIL,52,34,49,Samsung Health,HIGH,ERR-666,US-East
466a855e-5387-474f-a16a-1445c7c68fef,DVC-039,TS-1069,2026-06-12 12:59:48.314149,LTE_ATTACH_SUCCESS,S24_U2_6.1,Verizon,LTE,CELL_110,-107.7,-9.9,5.5,175.7,55.0,4.55,47.8,17.6,1694.4,SUCCESS,FAIL,58,24,22,Messages,CRITICAL,ERR-849,US-Central
7c8f5437-4a8d-4e9a-b19b-453c45281304,DVC-033,TS-1008,2026-05-20 16:54:48.314149,HANDOVER_FAILURE,S23_U5_6.0,AT&T,LTE,CELL_114,-104.3,-5.3,6.3,221.3,53.7,6.19,18.6,9.2,525.1,FAILED,FAIL,87,47,85,Samsung Health,CRITICAL,ERR-743,US-East
934b020d-262a-489b-9795-cb76518cf395,DVC-048,TS-1005,2026-05-21 11:16:48.314149,NETWORK_LOST,S24_U1_6.1,T-Mobile,NTN,CELL_117,-107.8,-11.6,2.0,185.2,54.7,3.66,71.7,11.3,1488.5,SUCCESS,FAIL,40,45,31,Samsung Health,CRITICAL,ERR-659,US-Central
c364534a-5947-4143-903a-5ccb673c1c3b,DVC-024,TS-1092,2026-05-27 17:35:48.314149,NETWORK_LOST,S24_U1_6.1,AT&T,LTE,CELL_117,-114.2,-11.6,5.0,137.0,22.1,2.58,76.1,7.3,1168.3,SUCCESS,FAIL,31,54,84,Phone,HIGH,ERR-653,US-East
826dbfe4-65f3-40aa-af6d-ee55e0be7f0b,DVC-035,TS-1057,2026-06-13 11:42:48.314149,LTE_ATTACH_SUCCESS,S24_U1_6.1,Verizon,LTE,CELL_107,-117.6,-12.9,7.3,219.4,25.3,6.46,47.3,14.5,1096.0,SUCCESS,FAIL,30,70,61,Samsung Health,CRITICAL,ERR-774,US-West
95daf46a-ca6b-43e9-aa48-aa526ac730ad,DVC-007,TS-1096,2026-05-25 12:17:48.314149,LTE_ATTACH_SUCCESS,S23_U5_6.0,Verizon,LTE,CELL_107,-109.2,-9.0,8.1,258.8,49.9,7.25,12.4,17.0,277.5,SUCCESS,FAIL,20,18,62,Phone,HIGH,ERR-814,US-Central
77e47ff8-e393-4619-8bff-d0f7c4ed59cc,DVC-017,TS-1055,2026-05-29 16:40:48.314149,NETWORK_LOST,S24_U1_6.1,AT&T,5G,CELL_104,-110.6,-5.2,10.4,230.7,24.1,5.57,22.3,2.3,850.8,SUCCESS,FAIL,81,21,48,Settings,HIGH,ERR-961,US-Central
6c9f87c4-e23d-45a3-b5a5-fd51d613d74d,DVC-011,TS-1085,2026-05-22 17:57:48.314149,NETWORK_LOST,S23_U5_6.0,Verizon,NTN,CELL_120,-110.1,-12.3,9.0,157.5,18.4,5.35,58.9,9.8,916.4,SUCCESS,FAIL,54,30,12,Settings,HIGH,ERR-879,US-East
a3c63b62-c960-4172-bc54-68ecad330c72,DVC-040,TS-1033,2026-06-06 17:09:48.314149,HANDOVER_FAILURE,S23_U5_6.0,Verizon,NTN,CELL_119,-112.0,-7.3,6.5,256.7,45.9,5.38,43.0,2.3,795.4,FAILED,FAIL,35,64,72,Camera,CRITICAL,ERR-533,US-East
749220f3-4743-44d9-85f0-d9cbee2d36b1,DVC-021,TS-1089,2026-06-05 18:04:48.314149,HANDOVER_FAILURE,S24_U1_6.1,Verizon,NTN,CELL_112,-119.4,-8.5,6.6,185.5,30.6,2.83,70.0,6.7,100.0,FAILED,FAIL,22,61,75,Samsung Health,CRITICAL,ERR-670,US-East
9b7c57d4-caa2-422c-a591-3f7ad858e289,DVC-022,TS-1089,2026-06-07 13:12:48.314149,5G_REGISTRATION_SUCCESS,S24_U2_6.1,T-Mobile,5G,CELL_119,-108.1,-13.8,3.1,155.3,55.6,7.25,37.9,8.8,1185.6,SUCCESS,FAIL,60,47,13,Messages,HIGH,ERR-296,US-West
ff43c6a0-a656-4e7a-bc92-31f9133bfc84,DVC-007,TS-1080,2026-05-27 14:50:48.314149,NETWORK_RECOVERED,S24_U1_6.1,Verizon,NTN,CELL_106,-115.6,-8.7,2.2,134.9,41.0,4.11,8.1,3.5,1879.6,SUCCESS,FAIL,48,76,66,Samsung Health,CRITICAL,ERR-728,US-Central
231656ff-3a21-4c27-8bf8-eecaa1d1b89d,DVC-044,TS-1025,2026-06-04 14:04:48.314149,NETWORK_RECOVERED,S24_U2_6.1,Verizon,LTE,CELL_114,-105.6,-10.9,3.3,198.9,24.7,4.42,76.1,14.3,836.8,SUCCESS,FAIL,41,25,10,Samsung Health,CRITICAL,ERR-662,US-West
13fc8667-76a9-4cf5-a936-92424c8c2d91,DVC-024,TS-1064,2026-05-22 16:58:48.314149,NTN_REGISTRATION_SUCCESS,S23_U5_6.0,T-Mobile,NTN,CELL_117,-117.7,-4.0,4.9,153.8,50.6,4.56,63.7,12.7,832.0,SUCCESS,FAIL,46,10,61,Samsung Health,HIGH,ERR-940,US-East
aa3ef998-ad17-42f3-8f30-c499aa3ddecd,DVC-009,TS-1004,2026-06-14 17:06:48.314149,CALL_DROP,S24_U2_6.1,T-Mobile,LTE,CELL_115,-120.5,-8.2,7.3,129.8,56.1,7.29,19.3,12.8,1478.1,SUCCESS,FAIL,38,10,31,Samsung Health,HIGH,ERR-650,US-East
7eb6ccd9-c40f-4e52-8bb3-b7d4db306e76,DVC-036,TS-1002,2026-06-01 18:05:48.314149,NETWORK_LOST,S24_U1_6.1,Verizon,NTN,CELL_113,-104.3,-12.6,4.6,132.2,56.8,3.19,47.2,14.8,1597.4,SUCCESS,FAIL,80,43,14,Camera,HIGH,ERR-702,US-East
caea32f3-b3fd-4c6b-8fde-2b76d68bc1c0,DVC-012,TS-1042,2026-06-10 15:16:48.314149,NETWORK_RECOVERED,S23_U5_6.0,AT&T,NTN,CELL_110,-117.0,-15.3,2.3,184.0,30.7,5.48,45.4,4.7,1126.9,SUCCESS,FAIL,64,13,80,Messages,HIGH,ERR-605,US-East
167e2a51-52a1-4606-a3ac-e208d3fdf093,DVC-041,TS-1052,2026-06-13 11:32:48.314149,HANDOVER_FAILURE,S24_U2_6.1,T-Mobile,NTN,CELL_115,-119.2,-11.3,3.7,230.7,34.7,7.97,15.7,6.7,940.5,FAILED,FAIL,31,72,47,Messages,CRITICAL,ERR-496,US-East
6805db52-7fc5-432c-919f-1eb0bd2a3f74,DVC-024,TS-1088,2026-06-16 12:26:48.314149,NETWORK_LOST,S24_U2_6.1,T-Mobile,NTN,CELL_102,-121.3,-3.2,2.9,232.1,29.4,7.17,11.8,10.4,1236.5,SUCCESS,FAIL,78,60,32,Camera,HIGH,ERR-123,US-East
c468839b-5939-43d8-8750-e56c52e7e84d,DVC-038,TS-1055,2026-06-08 11:17:48.314149,NETWORK_LOST,S23_U5_6.0,AT&T,NTN,CELL_113,-105.5,-9.0,3.2,156.0,25.6,4.47,72.5,6.1,1247.3,SUCCESS,FAIL,56,28,83,Settings,CRITICAL,ERR-862,US-Central
3b06886c-6789-4cb5-acf4-b30a6556cf2f,DVC-008,TS-1060,2026-06-11 15:57:48.314149,CALL_DROP,S24_U1_6.1,AT&T,LTE,CELL_119,-121.3,-6.7,10.2,163.2,34.4,2.6,37.1,16.8,604.4,SUCCESS,FAIL,99,19,65,Settings,CRITICAL,ERR-304,US-East
de3528a7-00c3-4cee-b30f-2463dc11fac7,DVC-019,TS-1093,2026-05-26 14:12:48.314149,CALL_DROP,S24_U2_6.1,T-Mobile,LTE,CELL_105,-121.8,-9.6,2.5,192.5,27.3,5.6,16.3,2.9,282.3,SUCCESS,FAIL,58,72,17,Settings,HIGH,ERR-783,US-East
9a00cd4e-e199-4238-b0e7-b6573eb51f6f,DVC-020,TS-1054,2026-05-23 12:15:48.314149,CALL_DROP,S24_U2_6.1,T-Mobile,LTE,CELL_114,-113.0,-11.3,10.6,200.0,52.5,3.95,23.5,11.8,731.7,SUCCESS,FAIL,70,37,87,Settings,CRITICAL,ERR-181,US-West
46c637cb-4bb2-40ec-ad70-21e4dabd4f8e,DVC-033,TS-1028,2026-06-10 13:31:48.314149,LTE_ATTACH_SUCCESS,S24_U2_6.1,Verizon,LTE,CELL_117,-115.6,-7.3,4.5,212.4,38.8,4.68,37.0,5.3,955.7,SUCCESS,FAIL,33,60,84,Phone,HIGH,ERR-112,US-East
9471094e-4576-4ff7-8b53-d61af74515d0,DVC-014,TS-1064,2026-05-21 16:51:48.314149,NTN_REGISTRATION_SUCCESS,S24_U1_6.1,Verizon,NTN,CELL_120,-114.8,-10.1,2.1,159.8,39.6,4.23,50.8,15.2,900.8,SUCCESS,FAIL,91,34,64,Phone,CRITICAL,ERR-177,US-East
9c6936a7-aeb5-45f7-a0be-d26de01cf770,DVC-049,TS-1041,2026-05-28 17:49:48.314149,HANDOVER_SUCCESS,S24_U2_6.1,T-Mobile,LTE,CELL_112,-117.4,-6.7,2.2,126.9,33.0,7.83,48.5,2.0,1618.5,SUCCESS,FAIL,34,36,65,Phone,HIGH,ERR-138,US-West
dbe0a00d-a319-4261-803b-5d83a5bae1ea,DVC-009,TS-1073,2026-05-24 11:16:48.314149,NETWORK_LOST,S24_U1_6.1,T-Mobile,5G,CELL_109,-107.7,-10.3,8.3,133.6,32.1,5.65,47.3,15.4,1183.7,SUCCESS,FAIL,28,87,66,Camera,CRITICAL,ERR-543,US-East
6469e575-c0a9-4a28-8c82-6b22b1c0dc75,DVC-026,TS-1083,2026-06-12 13:14:48.314149,HANDOVER_FAILURE,S24_U2_6.1,Verizon,5G,CELL_111,-120.7,-10.4,4.6,256.5,47.2,5.92,39.2,3.7,1321.2,FAILED,FAIL,29,49,79,Camera,HIGH,ERR-995,US-Central
6a31e12e-6fa4-4c91-9815-f65d232c365c,DVC-005,TS-1085,2026-06-04 16:18:48.314149,5G_REGISTRATION_SUCCESS,S24_U1_6.1,AT&T,5G,CELL_105,-115.7,-11.1,9.8,170.8,44.3,5.79,74.4,4.8,116.7,SUCCESS,FAIL,35,35,19,Messages,HIGH,ERR-417,US-East
9cf60e40-334b-40fd-a1d4-bd23006bb92c,DVC-013,TS-1091,2026-05-31 11:31:48.314149,HANDOVER_SUCCESS,S23_U5_6.0,T-Mobile,5G,CELL_109,-121.7,-7.1,5.5,130.8,57.8,4.8,11.7,3.2,1006.6,SUCCESS,FAIL,96,81,46,Phone,CRITICAL,ERR-562,US-West
c644cb31-cf02-401c-b65e-da9f084dfb51,DVC-024,TS-1049,2026-06-16 13:08:48.314149,HANDOVER_SUCCESS,S24_U2_6.1,Verizon,5G,CELL_118,-114.3,-13.6,7.6,128.8,36.6,3.11,5.3,1.1,1090.2,SUCCESS,FAIL,38,53,51,Phone,CRITICAL,ERR-622,US-East
085b0dd1-b7cb-4f4d-820b-9bced9b83465,DVC-048,TS-1049,2026-06-11 12:58:48.314149,HANDOVER_SUCCESS,S24_U2_6.1,AT&T,NTN,CELL_113,-108.7,-8.8,2.6,241.2,41.8,7.76,54.8,6.3,796.2,SUCCESS,FAIL,76,34,22,Messages,HIGH,ERR-874,US-Central
18973765-6cdc-44fd-86f0-fd7627f465d2,DVC-039,TS-1021,2026-06-09 17:32:48.314149,NETWORK_LOST,S23_U5_6.0,T-Mobile,LTE,CELL_105,-106.7,-9.9,5.2,235.5,49.2,7.43,20.5,5.4,1648.9,SUCCESS,FAIL,88,75,25,Phone,CRITICAL,ERR-526,US-Central
3b99c588-2791-449b-ae90-2d998e8d47ab,DVC-024,TS-1099,2026-05-27 13:18:48.314149,NETWORK_LOST,S24_U1_6.1,AT&T,LTE,CELL_113,-119.1,-11.1,9.6,231.2,29.3,6.6,74.6,4.9,100.0,SUCCESS,FAIL,89,76,49,Messages,CRITICAL,ERR-875,US-East
acde54f1-e2dc-4bad-a1a0-317a807e9a8f,DVC-038,TS-1046,2026-06-14 13:06:48.314149,HANDOVER_SUCCESS,S24_U2_6.1,Verizon,NTN,CELL_101,-119.5,-9.1,4.7,249.1,49.3,6.28,39.2,7.0,1868.0,SUCCESS,FAIL,44,25,79,Settings,CRITICAL,ERR-616,US-Central
20f870af-e50c-40a0-8ebe-afad91f613aa,DVC-025,TS-1014,2026-06-07 12:45:48.314149,HANDOVER_FAILURE,S23_U5_6.0,Verizon,5G,CELL_108,-119.7,-14.8,6.5,199.2,48.5,5.82,76.3,3.1,100.0,FAILED,FAIL,71,48,49,Settings,CRITICAL,ERR-582,US-Central
b6df0411-455a-4032-b18a-35f2f3025c62,DVC-011,TS-1088,2026-06-03 16:02:48.314149,CALL_DROP,S24_U2_6.1,Verizon,NTN,CELL_106,-111.4,-11.8,5.4,186.0,24.0,5.32,45.0,12.6,1558.3,SUCCESS,FAIL,76,25,74,Camera,CRITICAL,ERR-370,US-East
767140fe-8de6-4405-b1e2-3a30e877f8f7,DVC-024,TS-1100,2026-06-16 18:02:48.314149,HANDOVER_FAILURE,S24_U2_6.1,Verizon,LTE,CELL_101,-114.0,-11.7,5.4,179.3,48.5,3.76,29.3,15.5,867.7,FAILED,FAIL,58,68,15,Messages,HIGH,ERR-297,US-East
80fcf11b-a8ca-40c7-9073-65a0b62e4a3b,DVC-030,TS-1010,2026-05-23 15:08:48.314149,NETWORK_LOST,S23_U5_6.0,T-Mobile,NTN,CELL_114,-119.8,-12.6,4.2,227.9,43.9,6.12,79.0,11.5,967.2,SUCCESS,FAIL,43,43,57,Messages,CRITICAL,ERR-370,US-Central
31189ac3-e9e4-4598-89bb-582b979c069a,DVC-003,TS-1045,2026-06-01 14:21:48.314149,HANDOVER_FAILURE,S23_U5_6.0,T-Mobile,NTN,CELL_111,-118.9,-12.6,3.4,181.4,51.0,3.5,51.6,14.5,1290.1,FAILED,FAIL,60,46,27,Messages,CRITICAL,ERR-961,US-Central
40a7f0f8-05ce-4d0d-94a6-8f73a1093dc5,DVC-003,TS-1018,2026-06-10 17:06:48.314149,HANDOVER_FAILURE,S24_U1_6.1,T-Mobile,NTN,CELL_102,-117.7,-7.7,7.9,214.7,46.8,5.01,68.0,8.3,672.7,FAILED,FAIL,20,90,19,Settings,HIGH,ERR-187,US-Central
978de10d-6fdf-4cc4-977d-9b4ef3bea1a6,DVC-039,TS-1006,2026-06-17 16:03:48.314149,NETWORK_RECOVERED,S24_U1_6.1,T-Mobile,5G,CELL_101,-114.4,-14.7,9.6,186.2,51.4,6.56,18.8,5.8,1701.2,SUCCESS,FAIL,47,62,60,Messages,CRITICAL,ERR-979,US-Central
5a6f24bd-9ef9-454c-b154-f1921d4d91bf,DVC-034,TS-1049,2026-05-22 16:47:48.314149,HANDOVER_FAILURE,S23_U5_6.0,T-Mobile,LTE,CELL_104,-108.2,-15.6,6.8,197.2,31.9,4.29,17.4,9.7,1253.5,FAILED,FAIL,77,30,69,Phone,CRITICAL,ERR-527,US-East
b0379df9-bbd3-4c54-917a-803de933bb24,DVC-004,TS-1034,2026-05-19 12:30:48.314149,LTE_ATTACH_SUCCESS,S23_U5_6.0,AT&T,LTE,CELL_109,-108.5,-15.4,7.1,156.1,18.6,7.8,4.6,9.1,797.0,SUCCESS,FAIL,26,70,19,Messages,CRITICAL,ERR-796,US-Central
f05069e2-882d-403a-922a-67a5a065ca47,DVC-021,TS-1076,2026-05-21 13:27:48.314149,HANDOVER_SUCCESS,S24_U2_6.1,AT&T,5G,CELL_107,-107.5,-8.5,8.5,127.5,33.2,2.85,20.6,1.5,1690.7,SUCCESS,FAIL,34,19,65,Samsung Health,HIGH,ERR-431,US-East
f0f47ffe-cf0c-4c03-8bf9-f1ef473108b6,DVC-041,TS-1084,2026-06-12 14:16:48.314149,CALL_DROP,S23_U5_6.0,Verizon,5G,CELL_102,-107.9,-15.6,10.1,240.3,38.5,7.74,32.5,14.7,664.1,SUCCESS,FAIL,69,11,64,Camera,HIGH,ERR-451,US-East
c605d854-f441-4737-9e47-25764ffa1d8f,DVC-046,TS-1041,2026-05-27 13:29:48.314149,NETWORK_LOST,S24_U1_6.1,T-Mobile,5G,CELL_104,-117.0,-6.9,6.1,122.8,26.5,5.34,46.5,13.8,1487.2,SUCCESS,FAIL,78,34,28,Phone,HIGH,ERR-543,US-Central
fa283239-69a8-47b2-b0b0-f8bb434986bf,DVC-007,TS-1092,2026-05-23 14:25:48.314149,HANDOVER_FAILURE,S23_U5_6.0,T-Mobile,5G,CELL_120,-106.3,-11.0,5.5,195.5,27.2,7.7,16.4,5.1,1112.5,FAILED,FAIL,72,74,79,Phone,HIGH,ERR-517,US-Central
be9e8ecb-6436-4746-9ba7-bd93b2f74ffd,DVC-002,TS-1082,2026-05-26 15:55:48.314149,NETWORK_LOST,S23_U5_6.0,AT&T,NTN,CELL_109,-110.0,-13.5,5.9,199.1,25.6,5.98,48.8,5.3,1482.1,SUCCESS,FAIL,98,37,10,Settings,CRITICAL,ERR-767,US-East
9b6c9b89-d88c-4e46-b37e-48dac4846750,DVC-045,TS-1001,2026-06-15 12:39:48.314149,CALL_DROP,S24_U1_6.1,AT&T,5G,CELL_103,-107.9,-6.0,7.9,235.4,56.7,2.67,79.9,16.8,100.0,SUCCESS,FAIL,84,41,66,Settings,CRITICAL,ERR-955,US-Central
503eb825-a31c-47c4-b352-9a8a87c19e2f,DVC-040,TS-1099,2026-05-21 13:04:48.314149,NETWORK_RECOVERED,S23_U5_6.0,Verizon,NTN,CELL_105,-113.7,-6.3,6.6,210.1,29.6,6.83,22.7,15.6,1298.5,SUCCESS,FAIL,64,61,70,Messages,HIGH,ERR-191,US-East
11e36f3a-0192-4eca-a20b-f3a413f08102,DVC-045,TS-1082,2026-05-20 13:07:48.314149,LTE_ATTACH_SUCCESS,S24_U2_6.1,T-Mobile,LTE,CELL_110,-120.4,-11.2,9.2,144.2,54.9,2.56,3.0,10.1,1694.9,SUCCESS,FAIL,33,49,40,Settings,CRITICAL,ERR-555,US-Central
28d89032-fe05-4517-8092-3ad5ae553ce2,DVC-011,TS-1030,2026-05-28 16:57:48.314149,NTN_REGISTRATION_SUCCESS,S24_U2_6.1,T-Mobile,NTN,CELL_116,-121.2,-14.2,10.4,148.1,37.5,7.24,75.5,15.5,1946.3,SUCCESS,FAIL,77,41,21,Camera,HIGH,ERR-109,US-East
2df7fdad-2b93-4bda-8f31-64a6e9c994f6,DVC-011,TS-1075,2026-06-12 14:57:48.314149,NETWORK_LOST,S24_U2_6.1,AT&T,NTN,CELL_120,-111.7,-8.8,2.4,122.8,29.1,7.01,70.1,9.0,1071.1,SUCCESS,FAIL,86,78,20,Camera,HIGH,ERR-637,US-East
17b1455d-d0a5-4f66-8123-a1fbe6178880,DVC-033,TS-1075,2026-06-01 17:01:48.314149,5G_REGISTRATION_SUCCESS,S23_U5_6.0,T-Mobile,5G,CELL_114,-109.6,-9.4,6.2,227.8,28.6,4.53,56.3,16.5,1999.9,SUCCESS,FAIL,81,41,26,Phone,CRITICAL,ERR-377,US-East
f0e322d6-5c0e-403c-a38f-fd96bff75020,DVC-038,TS-1061,2026-06-12 13:18:48.314149,HANDOVER_FAILURE,S24_U1_6.1,Verizon,5G,CELL_109,-106.7,-11.0,8.7,234.3,52.3,3.49,32.6,16.2,1494.3,FAILED,FAIL,41,77,82,Camera,HIGH,ERR-769,US-Central
